V1;V2;V3;V4;V5
1;0.94405699625188;0.494280841818805;1.90996072754516;positive;0
2;0.94405699625188;14.8221742105039;0.0636922075563559;negative;1
3;0.94405699625188;0.494280841818805;1.90996072754516;positive;0
4;0.94405699625188;0.494280841818805;1.90996072754516;positive;0
5;0.94405699625188;0.494280841818805;1.90996072754516;positive;0
6;0.94405699625188;0.494280841818805;1.90996072754516;positive;0
7;0.94405699625188;0.494280841818805;1.90996072754516;positive;0
8;0.94405699625188;0.494280841818805;1.90996072754516;positive;0
9;0.94405699625188;0.494280841818805;1.90996072754516;positive;0
10;0.94405699625188;0.494280841818805;1.90996072754516;positive;0
11;0.94405699625188;0.494280841818805;1.90996072754516;positive;0
12;0.94405699625188;0.494280841818805;1.90996072754516;positive;0
13;0.94405699625188;0.494280841818805;1.90996072754516;positive;0
14;0.94405699625188;0.494280841818805;1.90996072754516;positive;0
15;6.96508034560141;0.494280841818805;14.0913419180319;positive;0
16;0.94405699625188;0.494280841818805;1.90996072754516;positive;0
17;6.96508034560141;0.494280841818805;14.0913419180319;positive;0
18;0.94405699625188;0.494280841818805;1.90996072754516;positive;0
19;7.65822752616135;0.494280841818805;15.4936766272012;positive;0
20;0.94405699625188;0.494280841818805;1.90996072754516;positive;0
21;0.94405699625188;7.65822752616135;0.12327356337049;negative;1
22;0.94405699625188;0.494280841818805;1.90996072754516;positive;0
23;0.94405699625188;7.65822752616135;0.12327356337049;negative;1
24;0.94405699625188;0.494280841818805;1.90996072754516;positive;0
25;0.94405699625188;0.494280841818805;1.90996072754516;positive;0
26;0.94405699625188;0.494280841818805;1.90996072754516;positive;0
27;0.94405699625188;0.494280841818805;1.90996072754516;positive;0
28;0.94405699625188;0.494280841818805;1.90996072754516;positive;0
29;13.6792508755109;0.494280841818805;27.6750578176879;positive;0
30;0.94405699625188;7.65822752616135;0.12327356337049;negative;1
31;0.94405699625188;0.494280841818805;1.90996072754516;positive;0
32;0.94405699625188;0.494280841818805;1.90996072754516;positive;0
33;0.94405699625188;0.494280841818805;1.90996072754516;positive;0
34;0.94405699625188;0.494280841818805;1.90996072754516;positive;0
35;0.94405699625188;7.65822752616135;0.12327356337049;negative;1
36;0.94405699625188;7.65822752616135;0.12327356337049;negative;1
37;0.94405699625188;7.65822752616135;0.12327356337049;negative;1
38;0.94405699625188;0.494280841818805;1.90996072754516;positive;0
39;0.94405699625188;0.494280841818805;1.90996072754516;positive;0
40;0.94405699625188;7.65822752616135;0.12327356337049;negative;1
41;6.96508034560141;14.8221742105039;0.469909491460809;negative;1
42;0.94405699625188;0.494280841818805;1.90996072754516;positive;0
43;0.94405699625188;0.494280841818805;1.90996072754516;positive;0
44;0.94405699625188;0.494280841818805;1.90996072754516;positive;0
45;0.94405699625188;0.494280841818805;1.90996072754516;positive;0
46;0.94405699625188;0.494280841818805;1.90996072754516;positive;0
47;0.94405699625188;0.494280841818805;1.90996072754516;positive;0
48;0.94405699625188;7.65822752616135;0.12327356337049;negative;1
49;0.94405699625188;0.494280841818805;1.90996072754516;positive;0
50;0.94405699625188;7.65822752616135;0.12327356337049;negative;1
51;7.65822752616135;0.494280841818805;15.4936766272012;positive;0
52;0.94405699625188;14.8221742105039;0.0636922075563559;negative;1
53;0.94405699625188;0.494280841818805;1.90996072754516;positive;0
54;0.94405699625188;0.494280841818805;1.90996072754516;positive;0
55;0.94405699625188;0.494280841818805;1.90996072754516;positive;0
56;7.65822752616135;0.494280841818805;15.4936766272012;positive;0
57;0.94405699625188;0.494280841818805;1.90996072754516;positive;0
58;7.65822752616135;7.65822752616135;1;neutral;1
59;0.94405699625188;0.494280841818805;1.90996072754516;positive;0
60;0.94405699625188;0.494280841818805;1.90996072754516;positive;0
61;0.94405699625188;7.65822752616135;0.12327356337049;negative;1
62;0.94405699625188;0.494280841818805;1.90996072754516;positive;0
63;0.94405699625188;0.494280841818805;1.90996072754516;positive;0
64;0.94405699625188;0.494280841818805;1.90996072754516;positive;0
65;0.94405699625188;0.494280841818805;1.90996072754516;positive;0
66;0.94405699625188;0.494280841818805;1.90996072754516;positive;0
67;0.94405699625188;0.494280841818805;1.90996072754516;positive;0
68;0.94405699625188;0.494280841818805;1.90996072754516;positive;0
69;6.96508034560141;0.494280841818805;14.0913419180319;positive;0
70;0.94405699625188;7.65822752616135;0.12327356337049;negative;1
71;0.94405699625188;0.494280841818805;1.90996072754516;positive;0
72;0.94405699625188;0.494280841818805;1.90996072754516;positive;0
73;0.94405699625188;0.494280841818805;1.90996072754516;positive;0
74;0.94405699625188;0.494280841818805;1.90996072754516;positive;0
75;0.94405699625188;0.494280841818805;1.90996072754516;positive;0
76;0.94405699625188;0.494280841818805;1.90996072754516;positive;0
77;0.94405699625188;0.494280841818805;1.90996072754516;positive;0
78;0.94405699625188;0.494280841818805;1.90996072754516;positive;0
79;0.94405699625188;0.494280841818805;1.90996072754516;positive;0
80;0.94405699625188;0.494280841818805;1.90996072754516;positive;0
81;0.94405699625188;0.494280841818805;1.90996072754516;positive;0
82;0.94405699625188;0.494280841818805;1.90996072754516;positive;0
83;0.94405699625188;0.494280841818805;1.90996072754516;positive;0
84;0.94405699625188;7.65822752616135;0.12327356337049;negative;1
85;0.94405699625188;0.494280841818805;1.90996072754516;positive;0
86;0.94405699625188;0.494280841818805;1.90996072754516;positive;0
87;0.94405699625188;0.494280841818805;1.90996072754516;positive;0
88;0.94405699625188;0.494280841818805;1.90996072754516;positive;0
89;0.94405699625188;0.494280841818805;1.90996072754516;positive;0
90;0.94405699625188;0.494280841818805;1.90996072754516;positive;0
91;0.94405699625188;0.494280841818805;1.90996072754516;positive;0
92;0.94405699625188;0.494280841818805;1.90996072754516;positive;0
93;0.94405699625188;7.65822752616135;0.12327356337049;negative;1
94;0.94405699625188;0.494280841818805;1.90996072754516;positive;0
95;0.94405699625188;0.494280841818805;1.90996072754516;positive;0
96;6.96508034560141;0.494280841818805;14.0913419180319;positive;0
97;0.94405699625188;0.494280841818805;1.90996072754516;positive;0
98;0.94405699625188;0.494280841818805;1.90996072754516;positive;0
99;0.94405699625188;7.65822752616135;0.12327356337049;negative;1
100;0.94405699625188;7.65822752616135;0.12327356337049;negative;1
101;0.94405699625188;0.494280841818805;1.90996072754516;positive;0
102;0.94405699625188;0.494280841818805;1.90996072754516;positive;0
103;0.94405699625188;0.494280841818805;1.90996072754516;positive;0
104;0.94405699625188;0.494280841818805;1.90996072754516;positive;0
105;0.94405699625188;0.494280841818805;1.90996072754516;positive;0
106;0.94405699625188;0.494280841818805;1.90996072754516;positive;0
107;0.94405699625188;0.494280841818805;1.90996072754516;positive;0
108;0.94405699625188;0.494280841818805;1.90996072754516;positive;0
109;0.94405699625188;0.494280841818805;1.90996072754516;positive;0
110;0.94405699625188;0.494280841818805;1.90996072754516;positive;0
111;0.94405699625188;0.494280841818805;1.90996072754516;positive;0
112;0.94405699625188;0.494280841818805;1.90996072754516;positive;0
113;0.94405699625188;0.494280841818805;1.90996072754516;positive;0
114;0.94405699625188;0.494280841818805;1.90996072754516;positive;0
115;0.94405699625188;0.494280841818805;1.90996072754516;positive;0
116;0.94405699625188;0.494280841818805;1.90996072754516;positive;0
117;0.94405699625188;0.494280841818805;1.90996072754516;positive;0
118;0.94405699625188;0.494280841818805;1.90996072754516;positive;0
119;0.94405699625188;0.494280841818805;1.90996072754516;positive;0
120;0.94405699625188;0.494280841818805;1.90996072754516;positive;0
121;0.94405699625188;14.8221742105039;0.0636922075563559;negative;1
122;0.94405699625188;0.494280841818805;1.90996072754516;positive;0
123;0.94405699625188;0.494280841818805;1.90996072754516;positive;0
124;0.94405699625188;0.494280841818805;1.90996072754516;positive;0
125;7.65822752616135;7.65822752616135;1;neutral;1
126;0.94405699625188;0.494280841818805;1.90996072754516;positive;0
127;0.94405699625188;0.494280841818805;1.90996072754516;positive;0
128;0.94405699625188;7.65822752616135;0.12327356337049;negative;1
129;0.94405699625188;0.494280841818805;1.90996072754516;positive;0
130;0.94405699625188;0.494280841818805;1.90996072754516;positive;0
131;0.94405699625188;0.494280841818805;1.90996072754516;positive;0
132;0.94405699625188;0.494280841818805;1.90996072754516;positive;0
133;0.94405699625188;7.65822752616135;0.12327356337049;negative;0
134;0.94405699625188;0.494280841818805;1.90996072754516;positive;0
135;0.94405699625188;0.494280841818805;1.90996072754516;positive;0
136;0.94405699625188;0.494280841818805;1.90996072754516;positive;0
137;0.94405699625188;0.494280841818805;1.90996072754516;positive;0
138;0.94405699625188;14.8221742105039;0.0636922075563559;negative;1
139;0.94405699625188;0.494280841818805;1.90996072754516;positive;0
140;0.94405699625188;0.494280841818805;1.90996072754516;positive;0
141;0.94405699625188;0.494280841818805;1.90996072754516;positive;0
142;0.94405699625188;0.494280841818805;1.90996072754516;positive;0
143;0.94405699625188;0.494280841818805;1.90996072754516;positive;0
144;0.94405699625188;0.494280841818805;1.90996072754516;positive;0
145;6.96508034560141;0.494280841818805;14.0913419180319;positive;0
146;0.94405699625188;0.494280841818805;1.90996072754516;positive;0
147;0.94405699625188;0.494280841818805;1.90996072754516;positive;0
148;0.94405699625188;0.494280841818805;1.90996072754516;positive;0
149;0.94405699625188;0.494280841818805;1.90996072754516;positive;0
150;0.94405699625188;0.494280841818805;1.90996072754516;positive;0
151;0.94405699625188;0.494280841818805;1.90996072754516;positive;0
152;0.94405699625188;0.494280841818805;1.90996072754516;positive;0
153;0.94405699625188;0.494280841818805;1.90996072754516;positive;0
154;0.94405699625188;0.494280841818805;1.90996072754516;positive;0
155;0.94405699625188;0.494280841818805;1.90996072754516;positive;0
156;0.94405699625188;0.494280841818805;1.90996072754516;positive;0
157;6.96508034560141;0.494280841818805;14.0913419180319;positive;0
158;6.96508034560141;0.494280841818805;14.0913419180319;positive;0
159;6.96508034560141;0.494280841818805;14.0913419180319;positive;0
160;0.94405699625188;0.494280841818805;1.90996072754516;positive;0
161;0.94405699625188;0.494280841818805;1.90996072754516;positive;0
162;0.94405699625188;0.494280841818805;1.90996072754516;positive;0
163;12.9861036949509;21.9861208948464;0.590650063149379;negative;1
164;6.96508034560141;0.494280841818805;14.0913419180319;positive;0
165;0.94405699625188;0.494280841818805;1.90996072754516;positive;0
166;0.94405699625188;0.494280841818805;1.90996072754516;positive;0
167;0.94405699625188;0.494280841818805;1.90996072754516;positive;0
168;0.94405699625188;14.8221742105039;0.0636922075563559;negative;1
169;7.65822752616135;0.494280841818805;15.4936766272012;positive;0
170;7.65822752616135;0.494280841818805;15.4936766272012;positive;0
171;0.94405699625188;0.494280841818805;1.90996072754516;positive;0
172;0.94405699625188;0.494280841818805;1.90996072754516;positive;0
173;0.94405699625188;14.8221742105039;0.0636922075563559;negative;1
174;0.94405699625188;0.494280841818805;1.90996072754516;positive;0
175;0.94405699625188;0.494280841818805;1.90996072754516;positive;0
176;0.94405699625188;0.494280841818805;1.90996072754516;positive;0
177;0.94405699625188;0.494280841818805;1.90996072754516;positive;0
178;0.94405699625188;0.494280841818805;1.90996072754516;positive;0
179;0.94405699625188;0.494280841818805;1.90996072754516;positive;0
180;0.94405699625188;0.494280841818805;1.90996072754516;positive;0
181;7.65822752616135;0.494280841818805;15.4936766272012;positive;0
182;6.96508034560141;0.494280841818805;14.0913419180319;positive;0
183;0.94405699625188;0.494280841818805;1.90996072754516;positive;0
184;0.94405699625188;0.494280841818805;1.90996072754516;positive;0
185;0.94405699625188;0.494280841818805;1.90996072754516;positive;0
186;0.94405699625188;7.65822752616135;0.12327356337049;negative;1
187;0.94405699625188;0.494280841818805;1.90996072754516;positive;0
188;0.94405699625188;0.494280841818805;1.90996072754516;positive;0
189;6.96508034560141;0.494280841818805;14.0913419180319;positive;0
190;0.94405699625188;0.494280841818805;1.90996072754516;positive;0
191;0.94405699625188;0.494280841818805;1.90996072754516;positive;0
192;0.94405699625188;0.494280841818805;1.90996072754516;positive;0
193;0.94405699625188;0.494280841818805;1.90996072754516;positive;0
194;0.94405699625188;0.494280841818805;1.90996072754516;positive;0
195;0.94405699625188;0.494280841818805;1.90996072754516;positive;0
196;0.94405699625188;7.65822752616135;0.12327356337049;negative;0
197;0.94405699625188;0.494280841818805;1.90996072754516;positive;0
198;0.94405699625188;0.494280841818805;1.90996072754516;positive;0
199;6.96508034560141;0.494280841818805;14.0913419180319;positive;0
200;0.94405699625188;0.494280841818805;1.90996072754516;positive;0
201;0.94405699625188;0.494280841818805;1.90996072754516;positive;0
202;6.96508034560141;0.494280841818805;14.0913419180319;positive;0
203;0.94405699625188;0.494280841818805;1.90996072754516;positive;0
204;0.94405699625188;0.494280841818805;1.90996072754516;positive;0
205;0.94405699625188;0.494280841818805;1.90996072754516;positive;0
206;0.94405699625188;0.494280841818805;1.90996072754516;positive;0
207;0.94405699625188;0.494280841818805;1.90996072754516;positive;0
208;0.94405699625188;0.494280841818805;1.90996072754516;positive;0
209;0.94405699625188;0.494280841818805;1.90996072754516;positive;0
210;7.65822752616135;0.494280841818805;15.4936766272012;positive;0
211;0.94405699625188;0.494280841818805;1.90996072754516;positive;0
212;0.94405699625188;0.494280841818805;1.90996072754516;positive;0
213;0.94405699625188;0.494280841818805;1.90996072754516;positive;0
214;0.94405699625188;0.494280841818805;1.90996072754516;positive;0
215;0.94405699625188;0.494280841818805;1.90996072754516;positive;0
216;0.94405699625188;0.494280841818805;1.90996072754516;positive;0
217;0.94405699625188;0.494280841818805;1.90996072754516;positive;0
218;7.65822752616135;0.494280841818805;15.4936766272012;positive;0
219;6.96508034560141;0.494280841818805;14.0913419180319;positive;0
220;0.94405699625188;0.494280841818805;1.90996072754516;positive;0
221;6.96508034560141;0.494280841818805;14.0913419180319;positive;0
222;0.94405699625188;0.494280841818805;1.90996072754516;positive;0
223;0.94405699625188;0.494280841818805;1.90996072754516;positive;0
224;0.94405699625188;0.494280841818805;1.90996072754516;positive;0
225;0.94405699625188;0.494280841818805;1.90996072754516;positive;0
226;0.94405699625188;0.494280841818805;1.90996072754516;positive;0
227;0.94405699625188;0.494280841818805;1.90996072754516;positive;0
228;0.94405699625188;0.494280841818805;1.90996072754516;positive;0
229;0.94405699625188;0.494280841818805;1.90996072754516;positive;0
230;0.94405699625188;0.494280841818805;1.90996072754516;positive;0
231;0.94405699625188;0.494280841818805;1.90996072754516;positive;0
232;0.94405699625188;0.494280841818805;1.90996072754516;positive;0
233;0.94405699625188;0.494280841818805;1.90996072754516;positive;0
234;0.94405699625188;0.494280841818805;1.90996072754516;positive;0
235;0.94405699625188;7.65822752616135;0.12327356337049;negative;1
236;0.94405699625188;0.494280841818805;1.90996072754516;positive;0
237;0.94405699625188;0.494280841818805;1.90996072754516;positive;0
238;0.94405699625188;0.494280841818805;1.90996072754516;positive;0
239;0.94405699625188;0.494280841818805;1.90996072754516;positive;0
240;0.94405699625188;0.494280841818805;1.90996072754516;positive;0
241;0.94405699625188;0.494280841818805;1.90996072754516;positive;0
242;6.96508034560141;7.65822752616135;0.909489868485615;negative;1
243;6.96508034560141;0.494280841818805;14.0913419180319;positive;0
244;13.6792508755109;14.8221742105039;0.922890979504001;negative;1
245;12.9861036949509;0.494280841818805;26.2727231085186;positive;0
246;0.94405699625188;0.494280841818805;1.90996072754516;positive;0
247;12.9861036949509;0.494280841818805;26.2727231085186;positive;0
248;7.65822752616135;0.494280841818805;15.4936766272012;positive;0
249;6.96508034560141;0.494280841818805;14.0913419180319;positive;0
250;0.94405699625188;7.65822752616135;0.12327356337049;negative;1
251;6.96508034560141;0.494280841818805;14.0913419180319;positive;0
252;0.94405699625188;7.65822752616135;0.12327356337049;negative;1
253;6.96508034560141;0.494280841818805;14.0913419180319;positive;0
254;12.9861036949509;0.494280841818805;26.2727231085186;positive;0
255;0.94405699625188;0.494280841818805;1.90996072754516;positive;0
256;0.94405699625188;0.494280841818805;1.90996072754516;positive;0
257;0.94405699625188;7.65822752616135;0.12327356337049;negative;1
258;13.6792508755109;0.494280841818805;27.6750578176879;positive;0
259;7.65822752616135;0.494280841818805;15.4936766272012;positive;0
260;0.94405699625188;0.494280841818805;1.90996072754516;positive;0
261;0.94405699625188;7.65822752616135;0.12327356337049;negative;1
262;0.94405699625188;0.494280841818805;1.90996072754516;positive;0
263;0.94405699625188;0.494280841818805;1.90996072754516;positive;0
264;0.94405699625188;0.494280841818805;1.90996072754516;positive;0
265;0.94405699625188;0.494280841818805;1.90996072754516;positive;0
266;0.94405699625188;0.494280841818805;1.90996072754516;positive;0
267;6.96508034560141;0.494280841818805;14.0913419180319;positive;0
268;6.96508034560141;0.494280841818805;14.0913419180319;positive;0
269;0.94405699625188;0.494280841818805;1.90996072754516;positive;0
270;6.96508034560141;0.494280841818805;14.0913419180319;positive;0
271;0.94405699625188;0.494280841818805;1.90996072754516;positive;0
272;6.96508034560141;0.494280841818805;14.0913419180319;positive;0
273;0.94405699625188;0.494280841818805;1.90996072754516;positive;0
274;6.96508034560141;0.494280841818805;14.0913419180319;positive;0
275;6.96508034560141;7.65822752616135;0.909489868485615;negative;1
276;0.94405699625188;0.494280841818805;1.90996072754516;positive;0
277;0.94405699625188;0.494280841818805;1.90996072754516;positive;0
278;0.94405699625188;0.494280841818805;1.90996072754516;positive;0
279;6.96508034560141;0.494280841818805;14.0913419180319;positive;0
280;0.94405699625188;0.494280841818805;1.90996072754516;positive;0
281;0.94405699625188;0.494280841818805;1.90996072754516;positive;0
282;0.94405699625188;0.494280841818805;1.90996072754516;positive;0
283;0.94405699625188;0.494280841818805;1.90996072754516;positive;0
284;0.94405699625188;7.65822752616135;0.12327356337049;negative;1
285;0.94405699625188;0.494280841818805;1.90996072754516;positive;0
286;12.9861036949509;7.65822752616135;1.69570617360074;positive;1
287;0.94405699625188;0.494280841818805;1.90996072754516;positive;0
288;6.96508034560141;0.494280841818805;14.0913419180319;positive;0
289;6.96508034560141;0.494280841818805;14.0913419180319;positive;0
290;0.94405699625188;0.494280841818805;1.90996072754516;positive;0
291;0.94405699625188;0.494280841818805;1.90996072754516;positive;0
292;6.96508034560141;7.65822752616135;0.909489868485615;negative;1
293;0.94405699625188;0.494280841818805;1.90996072754516;positive;0
294;0.94405699625188;0.494280841818805;1.90996072754516;positive;0
295;0.94405699625188;0.494280841818805;1.90996072754516;positive;0
